Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,Final concentration,Capacity
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,3.883,122.33232
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,4.215,115.6961619
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,9.268,14.63689062
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.179,16.42549742
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,9.196,16.0771574
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,9.303,13.93427859
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.217,15.65796298
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,9.161,16.78020884
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,9.303,13.94504406
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.254,14.92118705
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,9.219,15.61951486
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,2.065,158.7014677
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,1.740,165.2096369
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,1.612,167.7576491
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,2.055,158.8919507
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,1.759,164.8251556
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,1.642,167.1623622
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,2.107,157.862969
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,1.765,164.6965192
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,1.661,166.7869987
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,9.590,8.1913563
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.600,7.994145176
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,9.686,6.273473763
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,9.596,8.080806475
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.606,7.884990301
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,9.723,5.545135246
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,9.602,7.951773556
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.605,7.895975536
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,9.752,4.959779152
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,4.479,110.4110604
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,4.907,101.8624552
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,5.453,90.93214634
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,4.510,109.7997234
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,4.987,100.2661087
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,5.529,89.42926157
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,3,150,0.02,0.05,25,0,0,Synthetic,Single,4.496,110.073308
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,4.892,102.1571385
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,11,150,0.02,0.05,25,0,0,Synthetic,Single,5.480,90.40747059
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.703,5.930440861
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.506,9.884849066
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.343,13.14526187
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.700,6.007648725
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.506,9.882573097
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.323,13.54670775
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.697,6.058595411
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.512,9.756344368
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.333,13.33591802
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,4.282,114.3677475
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,3.539,129.2298236
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,2.596,148.0781714
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,4.255,114.8913954
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,3.496,130.0791101
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,2.666,146.6800263
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,4.308,113.8391975
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,3.541,129.1769511
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,2.631,147.3854016
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.769,4.626336767
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.611,7.771390401
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.399,12.01736274
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.777,4.465413616
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.612,7.767725485
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.459,10.82426583
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.781,4.38323064
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.634,7.324714822
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.395,12.10520967
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,2.670,146.6038687
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,1.887,162.2542837
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,1.513,169.7371547
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,2.692,146.1541945
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,1.874,162.5142707
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,1.513,169.7427076
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,2.686,146.2820224
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,1.891,162.1743219
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,1.502,169.9620473
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.982,0.363227257
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.868,2.63698768
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.737,5.251414811
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.981,0.384242984
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.864,2.719637768
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.763,4.732026119
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,9.954,0.926413431
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.879,2.41870668
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,9.771,4.574496465
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,5.763,84.73130645
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,4.765,104.7075501
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,3.801,123.9752634
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,5.923,81.53055818
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,4.764,104.7116119
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,3.761,124.7812784
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,15,0,0,Synthetic,Single,5.799,84.01959736
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,4.755,104.899164
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,35,0,0,Synthetic,Single,3.870,122.6074751
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.137,17.26220161
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.147,17.05765771
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.152,16.95660744
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,4.151,116.9747358
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,4.100,117.9958845
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,4.145,117.0965546
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.179,16.42549742
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.118,17.63529515
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.144,17.11822279
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,1.734,165.3194887
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,1.737,165.2645628
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,1.738,165.2457781
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.598,8.046455819
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.648,7.048020016
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,9.660,6.797452036
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,5.604,87.9129504
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,5.597,88.06029205
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10,7,150,0.02,0.05,35,0,5,Synthetic,Single,5.502,89.95132179
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.657,6.853849048
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.025,0,Synthetic,Single,9.649,7.028374561
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.05,0,Synthetic,Single,9.354,12.91128056
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.075,0,Synthetic,Single,9.334,13.31827406
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.1,0,Synthetic,Single,9.322,13.5695908
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.660,6.806727159
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.025,0,Synthetic,Single,9.544,9.126171231
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.05,0,Synthetic,Single,9.348,13.03344842
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.075,0,Synthetic,Single,9.343,13.14374855
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.1,0,Synthetic,Single,9.327,13.468366
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,9.663,6.738313158
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.025,0,Synthetic,Single,9.560,8.799633996
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.05,0,Synthetic,Single,9.353,12.93833202
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.075,0,Synthetic,Single,9.338,13.2310113
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10,7,150,0.02,0.05,25,0.1,0,Synthetic,Single,9.324,13.5189784
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1441,10,7,150,0.02,0.05,25,0,0,Synthetic,Single,3.881,122.3850267
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1442,10,7,150,0.02,0.05,25,0.025,0,Synthetic,Single,3.571,128.588536
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1443,10,7,150,0.02,0.05,25,0.05,0,Synthetic,Single,3.143,137.131909
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1444,10,7,150,0.02,0.05,25,0.075,0,Synthetic,Single,3.090,138.209255
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1445,10,7,150,0.02,0.05,25,0.1,0,Synthetic,Single,3.039,139.2291821
